round_id,club_id,number,par,tees
ca82bbb2-0d70-4ae5-82ab-d0b395cf3101,f8dc59dc-8e31-48dd-82ab-cd9380ab002e,7,4,"{""5b37fb92-fa89-4320-8cc2-472534c30793"": ""238"", ""0afa376a-4a80-4d5b-a793-1d72963be8da"": {""distance"": ""219"", ""par"": ""4""}}"
ca82bbb2-0d70-4ae5-82ab-d0b395cf3101,f8dc59dc-8e31-48dd-82ab-cd9380ab002e,8,3,"{""5b37fb92-fa89-4320-8cc2-472534c30793"": ""128"", ""0afa376a-4a80-4d5b-a793-1d72963be8da"": {""distance"": ""109"", ""par"": ""3""}}"
ca82bbb2-0d70-4ae5-82ab-d0b395cf3101,f8dc59dc-8e31-48dd-82ab-cd9380ab002e,9,4,"{""5b37fb92-fa89-4320-8cc2-472534c30793"": ""372"", ""0afa376a-4a80-4d5b-a793-1d72963be8da"": {""distance"": ""300"", ""par"": ""4""}}"
ca82bbb2-0d70-4ae5-82ab-d0b395cf3101,f8dc59dc-8e31-48dd-82ab-cd9380ab002e,10,4,"{""5b37fb92-fa89-4320-8cc2-472534c30793"": ""342"", ""0afa376a-4a80-4d5b-a793-1d72963be8da"": {""distance"": ""303"", ""par"": ""4""}}"
ca82bbb2-0d70-4ae5-82ab-d0b395cf3101,f8dc59dc-8e31-48dd-82ab-cd9380ab002e,11,5,"{""5b37fb92-fa89-4320-8cc2-472534c30793"": ""458"", ""0afa376a-4a80-4d5b-a793-1d72963be8da"": {""distance"": ""432"", ""par"": ""5""}}"
ca82bbb2-0d70-4ae5-82ab-d0b395cf3101,f8dc59dc-8e31-48dd-82ab-cd9380ab002e,12,4,"{""5b37fb92-fa89-4320-8cc2-472534c30793"": ""339"", ""0afa376a-4a80-4d5b-a793-1d72963be8da"": {""distance"": ""264"", ""par"": ""4""}}"
ca82bbb2-0d70-4ae5-82ab-d0b395cf3101,f8dc59dc-8e31-48dd-82ab-cd9380ab002e,13,3,"{""5b37fb92-fa89-4320-8cc2-472534c30793"": ""162"", ""0afa376a-4a80-4d5b-a793-1d72963be8da"": {""distance"": ""134"", ""par"": ""3""}}"
ca82bbb2-0d70-4ae5-82ab-d0b395cf3101,f8dc59dc-8e31-48dd-82ab-cd9380ab002e,14,5,"{""5b37fb92-fa89-4320-8cc2-472534c30793"": ""410"", ""0afa376a-4a80-4d5b-a793-1d72963be8da"": {""distance"": ""380"", ""par"": ""5""}}"
ca82bbb2-0d70-4ae5-82ab-d0b395cf3101,f8dc59dc-8e31-48dd-82ab-cd9380ab002e,15,3,"{""5b37fb92-fa89-4320-8cc2-472534c30793"": ""160"", ""0afa376a-4a80-4d5b-a793-1d72963be8da"": {""distance"": ""128"", ""par"": ""3""}}"
ca82bbb2-0d70-4ae5-82ab-d0b395cf3101,f8dc59dc-8e31-48dd-82ab-cd9380ab002e,16,4,"{""5b37fb92-fa89-4320-8cc2-472534c30793"": ""228"", ""0afa376a-4a80-4d5b-a793-1d72963be8da"": {""distance"": ""212"", ""par"": ""4""}}"
ca82bbb2-0d70-4ae5-82ab-d0b395cf3101,f8dc59dc-8e31-48dd-82ab-cd9380ab002e,17,3,"{""5b37fb92-fa89-4320-8cc2-472534c30793"": ""134"", ""0afa376a-4a80-4d5b-a793-1d72963be8da"": {""distance"": ""113"", ""par"": ""3""}}"
ca82bbb2-0d70-4ae5-82ab-d0b395cf3101,f8dc59dc-8e31-48dd-82ab-cd9380ab002e,18,4,"{""5b37fb92-fa89-4320-8cc2-472534c30793"": ""347"", ""0afa376a-4a80-4d5b-a793-1d72963be8da"": {""distance"": ""294"", ""par"": ""4""}}"
90a4c201-ebc9-4853-b65c-e3d65cad95cb,ee04c3d2-25c3-4b66-8840-d6f49f08ef56,1,4,"{""aab5664f-d9df-4d40-bda4-23a316a59ddd"": ""344"", ""d44c2544-0151-4813-9629-9f1a5a060a35"": {""distance"": ""326"", ""par"": ""4""}}"
90a4c201-ebc9-4853-b65c-e3d65cad95cb,ee04c3d2-25c3-4b66-8840-d6f49f08ef56,2,3,"{""aab5664f-d9df-4d40-bda4-23a316a59ddd"": ""152"", ""d44c2544-0151-4813-9629-9f1a5a060a35"": {""distance"": ""121"", ""par"": ""3""}}"
90a4c201-ebc9-4853-b65c-e3d65cad95cb,ee04c3d2-25c3-4b66-8840-d6f49f08ef56,3,5,"{""aab5664f-d9df-4d40-bda4-23a316a59ddd"": ""459"", ""d44c2544-0151-4813-9629-9f1a5a060a35"": {""distance"": ""415"", ""par"": ""5""}}"
90a4c201-ebc9-4853-b65c-e3d65cad95cb,ee04c3d2-25c3-4b66-8840-d6f49f08ef56,4,4,"{""aab5664f-d9df-4d40-bda4-23a316a59ddd"": ""274"", ""d44c2544-0151-4813-9629-9f1a5a060a35"": {""distance"": ""227"", ""par"": ""4""}}"
90a4c201-ebc9-4853-b65c-e3d65cad95cb,ee04c3d2-25c3-4b66-8840-d6f49f08ef56,5,3,"{""aab5664f-d9df-4d40-bda4-23a316a59ddd"": ""101"", ""d44c2544-0151-4813-9629-9f1a5a060a35"": {""distance"": ""79"", ""par"": ""3""}}"
90a4c201-ebc9-4853-b65c-e3d65cad95cb,ee04c3d2-25c3-4b66-8840-d6f49f08ef56,6,4,"{""aab5664f-d9df-4d40-bda4-23a316a59ddd"": ""406"", ""d44c2544-0151-4813-9629-9f1a5a060a35"": {""distance"": ""325"", ""par"": ""4""}}"
90a4c201-ebc9-4853-b65c-e3d65cad95cb,ee04c3d2-25c3-4b66-8840-d6f49f08ef56,7,4,"{""aab5664f-d9df-4d40-bda4-23a316a59ddd"": ""379"", ""d44c2544-0151-4813-9629-9f1a5a060a35"": {""distance"": ""341"", ""par"": ""4""}}"
90a4c201-ebc9-4853-b65c-e3d65cad95cb,ee04c3d2-25c3-4b66-8840-d6f49f08ef56,8,4,"{""aab5664f-d9df-4d40-bda4-23a316a59ddd"": ""354"", ""d44c2544-0151-4813-9629-9f1a5a060a35"": {""distance"": ""316"", ""par"": ""4""}}"
90a4c201-ebc9-4853-b65c-e3d65cad95cb,ee04c3d2-25c3-4b66-8840-d6f49f08ef56,9,4,"{""aab5664f-d9df-4d40-bda4-23a316a59ddd"": ""399"", ""d44c2544-0151-4813-9629-9f1a5a060a35"": {""distance"": ""367"", ""par"": ""4""}}"
90a4c201-ebc9-4853-b65c-e3d65cad95cb,ee04c3d2-25c3-4b66-8840-d6f49f08ef56,10,4,"{""aab5664f-d9df-4d40-bda4-23a316a59ddd"": ""344"", ""d44c2544-0151-4813-9629-9f1a5a060a35"": {""distance"": ""326"", ""par"": ""4""}}"
90a4c201-ebc9-4853-b65c-e3d65cad95cb,ee04c3d2-25c3-4b66-8840-d6f49f08ef56,11,3,"{""aab5664f-d9df-4d40-bda4-23a316a59ddd"": ""152"", ""d44c2544-0151-4813-9629-9f1a5a060a35"": {""distance"": ""121"", ""par"": ""3""}}"
90a4c201-ebc9-4853-b65c-e3d65cad95cb,ee04c3d2-25c3-4b66-8840-d6f49f08ef56,12,5,"{""aab5664f-d9df-4d40-bda4-23a316a59ddd"": ""458"", ""d44c2544-0151-4813-9629-9f1a5a060a35"": {""distance"": ""410"", ""par"": ""5""}}"
90a4c201-ebc9-4853-b65c-e3d65cad95cb,ee04c3d2-25c3-4b66-8840-d6f49f08ef56,13,4,"{""aab5664f-d9df-4d40-bda4-23a316a59ddd"": ""274"", ""d44c2544-0151-4813-9629-9f1a5a060a35"": {""distance"": ""227"", ""par"": ""4""}}"
90a4c201-ebc9-4853-b65c-e3d65cad95cb,ee04c3d2-25c3-4b66-8840-d6f49f08ef56,14,3,"{""aab5664f-d9df-4d40-bda4-23a316a59ddd"": ""101"", ""d44c2544-0151-4813-9629-9f1a5a060a35"": {""distance"": ""79"", ""par"": ""3""}}"
90a4c201-ebc9-4853-b65c-e3d65cad95cb,ee04c3d2-25c3-4b66-8840-d6f49f08ef56,15,4,"{""aab5664f-d9df-4d40-bda4-23a316a59ddd"": ""406"", ""d44c2544-0151-4813-9629-9f1a5a060a35"": {""distance"": ""325"", ""par"": ""4""}}"
90a4c201-ebc9-4853-b65c-e3d65cad95cb,ee04c3d2-25c3-4b66-8840-d6f49f08ef56,16,4,"{""aab5664f-d9df-4d40-bda4-23a316a59ddd"": ""379"", ""d44c2544-0151-4813-9629-9f1a5a060a35"": {""distance"": ""341"", ""par"": ""4""}}"
90a4c201-ebc9-4853-b65c-e3d65cad95cb,ee04c3d2-25c3-4b66-8840-d6f49f08ef56,17,4,"{""aab5664f-d9df-4d40-bda4-23a316a59ddd"": ""354"", ""d44c2544-0151-4813-9629-9f1a5a060a35"": {""distance"": ""311"", ""par"": ""4""}}"
90a4c201-ebc9-4853-b65c-e3d65cad95cb,ee04c3d2-25c3-4b66-8840-d6f49f08ef56,18,4,"{""aab5664f-d9df-4d40-bda4-23a316a59ddd"": ""399"", ""d44c2544-0151-4813-9629-9f1a5a060a35"": {""distance"": ""362"", ""par"": ""4""}}"
e881c741-f316-4eaf-81e2-314dd38b30e6,4f219ad7-1f73-4b0b-92cc-221ec0443520,1,4,"{""bff54d19-a6f5-49d9-90cc-92f392f1af48"": ""238"", ""6af7cefc-ed82-44e5-9a76-5391b74f27d8"": {""distance"": ""203"", ""par"": ""4""}}"
e881c741-f316-4eaf-81e2-314dd38b30e6,4f219ad7-1f73-4b0b-92cc-221ec0443520,2,3,"{""bff54d19-a6f5-49d9-90cc-92f392f1af48"": ""147"", ""6af7cefc-ed82-44e5-9a76-5391b74f27d8"": {""distance"": ""127"", ""par"": ""3""}}"
e881c741-f316-4eaf-81e2-314dd38b30e6,4f219ad7-1f73-4b0b-92cc-221ec0443520,3,3,"{""bff54d19-a6f5-49d9-90cc-92f392f1af48"": ""140"", ""6af7cefc-ed82-44e5-9a76-5391b74f27d8"": {""distance"": ""136"", ""par"": ""3""}}"
e881c741-f316-4eaf-81e2-314dd38b30e6,4f219ad7-1f73-4b0b-92cc-221ec0443520,4,4,"{""bff54d19-a6f5-49d9-90cc-92f392f1af48"": ""238"", ""6af7cefc-ed82-44e5-9a76-5391b74f27d8"": {""distance"": ""211"", ""par"": ""4""}}"
e881c741-f316-4eaf-81e2-314dd38b30e6,4f219ad7-1f73-4b0b-92cc-221ec0443520,5,4,"{""bff54d19-a6f5-49d9-90cc-92f392f1af48"": ""337"", ""6af7cefc-ed82-44e5-9a76-5391b74f27d8"": {""distance"": ""281"", ""par"": ""4""}}"
e881c741-f316-4eaf-81e2-314dd38b30e6,4f219ad7-1f73-4b0b-92cc-221ec0443520,6,4,"{""bff54d19-a6f5-49d9-90cc-92f392f1af48"": ""279"", ""6af7cefc-ed82-44e5-9a76-5391b74f27d8"": {""distance"": ""231"", ""par"": ""4""}}"
e881c741-f316-4eaf-81e2-314dd38b30e6,4f219ad7-1f73-4b0b-92cc-221ec0443520,7,4,"{""bff54d19-a6f5-49d9-90cc-92f392f1af48"": ""235"", ""6af7cefc-ed82-44e5-9a76-5391b74f27d8"": {""distance"": ""192"", ""par"": ""4""}}"
e881c741-f316-4eaf-81e2-314dd38b30e6,4f219ad7-1f73-4b0b-92cc-221ec0443520,8,4,"{""bff54d19-a6f5-49d9-90cc-92f392f1af48"": ""289"", ""6af7cefc-ed82-44e5-9a76-5391b74f27d8"": {""distance"": ""232"", ""par"": ""4""}}"
e881c741-f316-4eaf-81e2-314dd38b30e6,4f219ad7-1f73-4b0b-92cc-221ec0443520,9,3,"{""bff54d19-a6f5-49d9-90cc-92f392f1af48"": ""164"", ""6af7cefc-ed82-44e5-9a76-5391b74f27d8"": {""distance"": ""126"", ""par"": ""3""}}"
e881c741-f316-4eaf-81e2-314dd38b30e6,4f219ad7-1f73-4b0b-92cc-221ec0443520,10,4,"{""bff54d19-a6f5-49d9-90cc-92f392f1af48"": ""238"", ""6af7cefc-ed82-44e5-9a76-5391b74f27d8"": {""distance"": ""203"", ""par"": ""4""}}"
e881c741-f316-4eaf-81e2-314dd38b30e6,4f219ad7-1f73-4b0b-92cc-221ec0443520,11,3,"{""bff54d19-a6f5-49d9-90cc-92f392f1af48"": ""147"", ""6af7cefc-ed82-44e5-9a76-5391b74f27d8"": {""distance"": ""127"", ""par"": ""3""}}"
e881c741-f316-4eaf-81e2-314dd38b30e6,4f219ad7-1f73-4b0b-92cc-221ec0443520,12,3,"{""bff54d19-a6f5-49d9-90cc-92f392f1af48"": ""140"", ""6af7cefc-ed82-44e5-9a76-5391b74f27d8"": {""distance"": ""136"", ""par"": ""3""}}"
e881c741-f316-4eaf-81e2-314dd38b30e6,4f219ad7-1f73-4b0b-92cc-221ec0443520,13,4,"{""bff54d19-a6f5-49d9-90cc-92f392f1af48"": ""238"", ""6af7cefc-ed82-44e5-9a76-5391b74f27d8"": {""distance"": ""211"", ""par"": ""4""}}"
e881c741-f316-4eaf-81e2-314dd38b30e6,4f219ad7-1f73-4b0b-92cc-221ec0443520,14,4,"{""bff54d19-a6f5-49d9-90cc-92f392f1af48"": ""337"", ""6af7cefc-ed82-44e5-9a76-5391b74f27d8"": {""distance"": ""281"", ""par"": ""4""}}"
e881c741-f316-4eaf-81e2-314dd38b30e6,4f219ad7-1f73-4b0b-92cc-221ec0443520,15,4,"{""bff54d19-a6f5-49d9-90cc-92f392f1af48"": ""279"", ""6af7cefc-ed82-44e5-9a76-5391b74f27d8"": {""distance"": ""231"", ""par"": ""4""}}"
e881c741-f316-4eaf-81e2-314dd38b30e6,4f219ad7-1f73-4b0b-92cc-221ec0443520,16,4,"{""bff54d19-a6f5-49d9-90cc-92f392f1af48"": ""235"", ""6af7cefc-ed82-44e5-9a76-5391b74f27d8"": {""distance"": ""192"", ""par"": ""4""}}"
e881c741-f316-4eaf-81e2-314dd38b30e6,4f219ad7-1f73-4b0b-92cc-221ec0443520,17,4,"{""bff54d19-a6f5-49d9-90cc-92f392f1af48"": ""289"", ""6af7cefc-ed82-44e5-9a76-5391b74f27d8"": {""distance"": ""232"", ""par"": ""4""}}"
e881c741-f316-4eaf-81e2-314dd38b30e6,4f219ad7-1f73-4b0b-92cc-221ec0443520,18,3,"{""bff54d19-a6f5-49d9-90cc-92f392f1af48"": ""164"", ""6af7cefc-ed82-44e5-9a76-5391b74f27d8"": {""distance"": ""126"", ""par"": ""3""}}"
4dc7d8f3-b60a-45ea-b030-f276f0decee9,d498d8aa-a7f2-41ef-9258-432e5cdfcff2,1,4,"{""72b5036c-870d-4024-94b3-fecaa6e4622b"": ""331"", ""3cdb4f99-3d16-458a-a857-10128a143828"": ""302"", ""5a9670e3-10ca-4ef3-8915-379a9aa596ff"": ""264"", ""28f85529-a039-4d12-8fac-91fc06a14afb"": {""distance"": ""246"", ""par"": ""4""}}"
4dc7d8f3-b60a-45ea-b030-f276f0decee9,d498d8aa-a7f2-41ef-9258-432e5cdfcff2,2,5,"{""72b5036c-870d-4024-94b3-fecaa6e4622b"": ""495"", ""3cdb4f99-3d16-458a-a857-10128a143828"": ""485"", ""5a9670e3-10ca-4ef3-8915-379a9aa596ff"": ""458"", ""28f85529-a039-4d12-8fac-91fc06a14afb"": {""distance"": ""447"", ""par"": ""5""}}"
4dc7d8f3-b60a-45ea-b030-f276f0decee9,d498d8aa-a7f2-41ef-9258-432e5cdfcff2,3,4,"{""72b5036c-870d-4024-94b3-fecaa6e4622b"": ""354"", ""3cdb4f99-3d16-458a-a857-10128a143828"": ""332"", ""5a9670e3-10ca-4ef3-8915-379a9aa596ff"": ""294"", ""28f85529-a039-4d12-8fac-91fc06a14afb"": {""distance"": ""281"", ""par"": ""4""}}"
4dc7d8f3-b60a-45ea-b030-f276f0decee9,d498d8aa-a7f2-41ef-9258-432e5cdfcff2,4,3,"{""72b5036c-870d-4024-94b3-fecaa6e4622b"": ""178"", ""3cdb4f99-3d16-458a-a857-10128a143828"": ""143"", ""5a9670e3-10ca-4ef3-8915-379a9aa596ff"": ""143"", ""28f85529-a039-4d12-8fac-91fc06a14afb"": {""distance"": ""126"", ""par"": ""3""}}"
4dc7d8f3-b60a-45ea-b030-f276f0decee9,d498d8aa-a7f2-41ef-9258-432e5cdfcff2,5,4,"{""72b5036c-870d-4024-94b3-fecaa6e4622b"": ""360"", ""3cdb4f99-3d16-458a-a857-10128a143828"": ""345"", ""5a9670e3-10ca-4ef3-8915-379a9aa596ff"": ""309"", ""28f85529-a039-4d12-8fac-91fc06a14afb"": {""distance"": ""293"", ""par"": ""4""}}"
4dc7d8f3-b60a-45ea-b030-f276f0decee9,d498d8aa-a7f2-41ef-9258-432e5cdfcff2,6,4,"{""72b5036c-870d-4024-94b3-fecaa6e4622b"": ""406"", ""3cdb4f99-3d16-458a-a857-10128a143828"": ""378"", ""5a9670e3-10ca-4ef3-8915-379a9aa596ff"": ""353"", ""28f85529-a039-4d12-8fac-91fc06a14afb"": {""distance"": ""306"", ""par"": ""4""}}"
4dc7d8f3-b60a-45ea-b030-f276f0decee9,d498d8aa-a7f2-41ef-9258-432e5cdfcff2,7,4,"{""72b5036c-870d-4024-94b3-fecaa6e4622b"": ""325"", ""3cdb4f99-3d16-458a-a857-10128a143828"": ""314"", ""5a9670e3-10ca-4ef3-8915-379a9aa596ff"": ""282"", ""28f85529-a039-4d12-8fac-91fc06a14afb"": {""distance"": ""274"", ""par"": ""4""}}"
4dc7d8f3-b60a-45ea-b030-f276f0decee9,d498d8aa-a7f2-41ef-9258-432e5cdfcff2,8,3,"{""72b5036c-870d-4024-94b3-fecaa6e4622b"": ""201"", ""3cdb4f99-3d16-458a-a857-10128a143828"": ""184"", ""5a9670e3-10ca-4ef3-8915-379a9aa596ff"": ""164"", ""28f85529-a039-4d12-8fac-91fc06a14afb"": {""distance"": ""158"", ""par"": ""3""}}"
4dc7d8f3-b60a-45ea-b030-f276f0decee9,d498d8aa-a7f2-41ef-9258-432e5cdfcff2,9,5,"{""72b5036c-870d-4024-94b3-fecaa6e4622b"": ""446"", ""3cdb4f99-3d16-458a-a857-10128a143828"": ""416"", ""5a9670e3-10ca-4ef3-8915-379a9aa596ff"": ""370"", ""28f85529-a039-4d12-8fac-91fc06a14afb"": {""distance"": ""364"", ""par"": ""5""}}"
4dc7d8f3-b60a-45ea-b030-f276f0decee9,d498d8aa-a7f2-41ef-9258-432e5cdfcff2,10,5,"{""72b5036c-870d-4024-94b3-fecaa6e4622b"": ""500"", ""3cdb4f99-3d16-458a-a857-10128a143828"": ""499"", ""5a9670e3-10ca-4ef3-8915-379a9aa596ff"": ""470"", ""28f85529-a039-4d12-8fac-91fc06a14afb"": {""distance"": ""430"", ""par"": ""5""}}"
4dc7d8f3-b60a-45ea-b030-f276f0decee9,d498d8aa-a7f2-41ef-9258-432e5cdfcff2,11,4,"{""72b5036c-870d-4024-94b3-fecaa6e4622b"": ""404"", ""3cdb4f99-3d16-458a-a857-10128a143828"": ""385"", ""5a9670e3-10ca-4ef3-8915-379a9aa596ff"": ""330"", ""28f85529-a039-4d12-8fac-91fc06a14afb"": {""distance"": ""305"", ""par"": ""4""}}"
4dc7d8f3-b60a-45ea-b030-f276f0decee9,d498d8aa-a7f2-41ef-9258-432e5cdfcff2,12,3,"{""72b5036c-870d-4024-94b3-fecaa6e4622b"": ""165"", ""3cdb4f99-3d16-458a-a857-10128a143828"": ""159"", ""5a9670e3-10ca-4ef3-8915-379a9aa596ff"": ""131"", ""28f85529-a039-4d12-8fac-91fc06a14afb"": {""distance"": ""128"", ""par"": ""3""}}"
4dc7d8f3-b60a-45ea-b030-f276f0decee9,d498d8aa-a7f2-41ef-9258-432e5cdfcff2,13,4,"{""72b5036c-870d-4024-94b3-fecaa6e4622b"": ""349"", ""3cdb4f99-3d16-458a-a857-10128a143828"": ""336"", ""5a9670e3-10ca-4ef3-8915-379a9aa596ff"": ""288"", ""28f85529-a039-4d12-8fac-91fc06a14afb"": {""distance"": ""275"", ""par"": ""4""}}"
4dc7d8f3-b60a-45ea-b030-f276f0decee9,d498d8aa-a7f2-41ef-9258-432e5cdfcff2,14,5,"{""72b5036c-870d-4024-94b3-fecaa6e4622b"": ""507"", ""3cdb4f99-3d16-458a-a857-10128a143828"": ""496"", ""5a9670e3-10ca-4ef3-8915-379a9aa596ff"": ""432"", ""28f85529-a039-4d12-8fac-91fc06a14afb"": {""distance"": ""429"", ""par"": ""5""}}"
4dc7d8f3-b60a-45ea-b030-f276f0decee9,d498d8aa-a7f2-41ef-9258-432e5cdfcff2,15,4,"{""72b5036c-870d-4024-94b3-fecaa6e4622b"": ""346"", ""3cdb4f99-3d16-458a-a857-10128a143828"": ""338"", ""5a9670e3-10ca-4ef3-8915-379a9aa596ff"": ""291"", ""28f85529-a039-4d12-8fac-91fc06a14afb"": {""distance"": ""286"", ""par"": ""4""}}"
4dc7d8f3-b60a-45ea-b030-f276f0decee9,d498d8aa-a7f2-41ef-9258-432e5cdfcff2,16,3,"{""72b5036c-870d-4024-94b3-fecaa6e4622b"": ""175"", ""3cdb4f99-3d16-458a-a857-10128a143828"": ""163"", ""5a9670e3-10ca-4ef3-8915-379a9aa596ff"": ""131"", ""28f85529-a039-4d12-8fac-91fc06a14afb"": {""distance"": ""129"", ""par"": ""3""}}"
4dc7d8f3-b60a-45ea-b030-f276f0decee9,d498d8aa-a7f2-41ef-9258-432e5cdfcff2,17,4,"{""72b5036c-870d-4024-94b3-fecaa6e4622b"": ""361"", ""3cdb4f99-3d16-458a-a857-10128a143828"": ""334"", ""5a9670e3-10ca-4ef3-8915-379a9aa596ff"": ""319"", ""28f85529-a039-4d12-8fac-91fc06a14afb"": {""distance"": ""316"", ""par"": ""4""}}"
4dc7d8f3-b60a-45ea-b030-f276f0decee9,d498d8aa-a7f2-41ef-9258-432e5cdfcff2,18,4,"{""72b5036c-870d-4024-94b3-fecaa6e4622b"": ""370"", ""3cdb4f99-3d16-458a-a857-10128a143828"": ""357"", ""5a9670e3-10ca-4ef3-8915-379a9aa596ff"": ""324"", ""28f85529-a039-4d12-8fac-91fc06a14afb"": {""distance"": ""305"", ""par"": ""4""}}"
464b5791-33e8-4e57-a6f1-61764f28e076,820948e8-7f26-4bd2-870e-fedb5fade1a1,1,4,"{""923c3d34-0288-4196-ba42-ad196778725e"": ""415"", ""460bb9b7-3796-4fa2-99a5-cdc6be3a7570"": {""distance"": ""378"", ""par"": ""4""}}"
464b5791-33e8-4e57-a6f1-61764f28e076,820948e8-7f26-4bd2-870e-fedb5fade1a1,2,3,"{""923c3d34-0288-4196-ba42-ad196778725e"": ""88"", ""460bb9b7-3796-4fa2-99a5-cdc6be3a7570"": {""distance"": ""71"", ""par"": ""3""}}"
464b5791-33e8-4e57-a6f1-61764f28e076,820948e8-7f26-4bd2-870e-fedb5fade1a1,3,4,"{""923c3d34-0288-4196-ba42-ad196778725e"": ""311"", ""460bb9b7-3796-4fa2-99a5-cdc6be3a7570"": {""distance"": ""269"", ""par"": ""4""}}"
464b5791-33e8-4e57-a6f1-61764f28e076,820948e8-7f26-4bd2-870e-fedb5fade1a1,4,5,"{""923c3d34-0288-4196-ba42-ad196778725e"": ""447"", ""460bb9b7-3796-4fa2-99a5-cdc6be3a7570"": {""distance"": ""394"", ""par"": ""5""}}"
464b5791-33e8-4e57-a6f1-61764f28e076,820948e8-7f26-4bd2-870e-fedb5fade1a1,5,4,"{""923c3d34-0288-4196-ba42-ad196778725e"": ""223"", ""460bb9b7-3796-4fa2-99a5-cdc6be3a7570"": {""distance"": ""188"", ""par"": ""4""}}"
464b5791-33e8-4e57-a6f1-61764f28e076,820948e8-7f26-4bd2-870e-fedb5fade1a1,6,4,"{""923c3d34-0288-4196-ba42-ad196778725e"": ""287"", ""460bb9b7-3796-4fa2-99a5-cdc6be3a7570"": {""distance"": ""226"", ""par"": ""4""}}"
464b5791-33e8-4e57-a6f1-61764f28e076,820948e8-7f26-4bd2-870e-fedb5fade1a1,7,3,"{""923c3d34-0288-4196-ba42-ad196778725e"": ""199"", ""460bb9b7-3796-4fa2-99a5-cdc6be3a7570"": {""distance"": ""164"", ""par"": ""3""}}"
464b5791-33e8-4e57-a6f1-61764f28e076,820948e8-7f26-4bd2-870e-fedb5fade1a1,8,3,"{""923c3d34-0288-4196-ba42-ad196778725e"": ""92"", ""460bb9b7-3796-4fa2-99a5-cdc6be3a7570"": {""distance"": ""76"", ""par"": ""3""}}"
464b5791-33e8-4e57-a6f1-61764f28e076,820948e8-7f26-4bd2-870e-fedb5fade1a1,9,4,"{""923c3d34-0288-4196-ba42-ad196778725e"": ""288"", ""460bb9b7-3796-4fa2-99a5-cdc6be3a7570"": {""distance"": ""253"", ""par"": ""4""}}"
6739612f-f22f-432e-8e51-32a0c6bb8572,7bd238c4-4d06-4530-adde-cc2ff8397a7f,1,4,"{""8d6d6b0e-d2f5-4ade-bcc4-42183f83c305"": ""362"", ""152c8dda-6460-48ab-9f2b-f11f4eb24210"": ""355"", ""70bc41e8-7bbf-40f6-a57c-53a041ed5929"": ""312"", ""81213ecf-a157-474a-a7d0-a5342952a4e9"": {""distance"": ""299"", ""par"": ""4""}}"
6739612f-f22f-432e-8e51-32a0c6bb8572,7bd238c4-4d06-4530-adde-cc2ff8397a7f,2,5,"{""8d6d6b0e-d2f5-4ade-bcc4-42183f83c305"": ""455"", ""152c8dda-6460-48ab-9f2b-f11f4eb24210"": ""455"", ""70bc41e8-7bbf-40f6-a57c-53a041ed5929"": ""383"", ""81213ecf-a157-474a-a7d0-a5342952a4e9"": {""distance"": ""370"", ""par"": ""5""}}"
6739612f-f22f-432e-8e51-32a0c6bb8572,7bd238c4-4d06-4530-adde-cc2ff8397a7f,3,3,"{""8d6d6b0e-d2f5-4ade-bcc4-42183f83c305"": ""205"", ""152c8dda-6460-48ab-9f2b-f11f4eb24210"": ""198"", ""70bc41e8-7bbf-40f6-a57c-53a041ed5929"": ""185"", ""81213ecf-a157-474a-a7d0-a5342952a4e9"": {""distance"": ""179"", ""par"": ""3""}}"
6739612f-f22f-432e-8e51-32a0c6bb8572,7bd238c4-4d06-4530-adde-cc2ff8397a7f,4,5,"{""8d6d6b0e-d2f5-4ade-bcc4-42183f83c305"": ""462"", ""152c8dda-6460-48ab-9f2b-f11f4eb24210"": ""450"", ""70bc41e8-7bbf-40f6-a57c-53a041ed5929"": ""414"", ""81213ecf-a157-474a-a7d0-a5342952a4e9"": {""distance"": ""404"", ""par"": ""5""}}"
6739612f-f22f-432e-8e51-32a0c6bb8572,7bd238c4-4d06-4530-adde-cc2ff8397a7f,5,5,"{""8d6d6b0e-d2f5-4ade-bcc4-42183f83c305"": ""504"", ""152c8dda-6460-48ab-9f2b-f11f4eb24210"": ""493"", ""70bc41e8-7bbf-40f6-a57c-53a041ed5929"": ""433"", ""81213ecf-a157-474a-a7d0-a5342952a4e9"": {""distance"": ""428"", ""par"": ""5""}}"
6739612f-f22f-432e-8e51-32a0c6bb8572,7bd238c4-4d06-4530-adde-cc2ff8397a7f,6,3,"{""8d6d6b0e-d2f5-4ade-bcc4-42183f83c305"": ""173"", ""152c8dda-6460-48ab-9f2b-f11f4eb24210"": ""166"", ""70bc41e8-7bbf-40f6-a57c-53a041ed5929"": ""149"", ""81213ecf-a157-474a-a7d0-a5342952a4e9"": {""distance"": ""143"", ""par"": ""3""}}"
6739612f-f22f-432e-8e51-32a0c6bb8572,7bd238c4-4d06-4530-adde-cc2ff8397a7f,7,4,"{""8d6d6b0e-d2f5-4ade-bcc4-42183f83c305"": ""383"", ""152c8dda-6460-48ab-9f2b-f11f4eb24210"": ""369"", ""70bc41e8-7bbf-40f6-a57c-53a041ed5929"": ""326"", ""81213ecf-a157-474a-a7d0-a5342952a4e9"": {""distance"": ""316"", ""par"": ""4""}}"
